Date,account,total_pnl,total_volume,avg_trade_size,trade_count,avg_leverage,win_rate,long_pct,max_drawdown,Classification,Sentiment_Score
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,16.92,270.64,135.32,2,1.0,100.0,0.0,-20685.24807999999,Greed,72.0
2025-01-05,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1243.85,203876.44,815.51,250,1.0,32.4,67.60000000000001,-12049.132587,Greed,72.0
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,9999.68,1666.61,6,1.0,0.0,100.0,0.0,Greed,68.0
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,45.09,25614.71,332.66,77,1.0,12.987012987012985,14.285714285714285,-158.69566100000156,Greed,68.0
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,739.18,3012.49,1004.16,3,1.0,100.0,100.0,0.0,Greed,68.0
2025-02-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1008.52,60827.07,6758.56,9,1.0,55.55555555555556,44.44444444444444,0.0,Greed,68.0
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3429.96,205117.68,3870.14,53,1.0,94.33962264150944,32.075471698113205,0.0,Greed,68.0
2025-02-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,26682.58,8894.19,3,1.0,0.0,0.0,0.0,Greed,68.0
2025-02-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2399.95,372066.43,19582.44,19,1.0,42.10526315789473,57.89473684210527,0.0,Greed,68.0
2025-02-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,677.28,49367.17,548.52,90,1.0,47.77777777777778,33.33333333333333,-26.975319999997737,Greed,68.0
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,416.55,21987.03,217.69,101,1.0,45.54455445544555,24.752475247524753,-4.358651999995345,Greed,68.0
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69051.71,575314.52,6537.66,88,1.0,80.68181818181817,100.0,0.0,Greed,60.0
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-329.68,240984.89,1839.58,131,1.0,29.00763358778626,55.72519083969466,-60068.954415000044,Greed,60.0
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,35103.48,1210.46,29,1.0,0.0,100.0,0.0,Greed,60.0
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,12245.91,400643.99,2370.67,169,1.0,44.37869822485207,55.62130177514793,0.0,Greed,60.0
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1023.93,64164.55,1069.41,60,1.0,25.0,96.66666666666667,-1.2947219999987283,Greed,60.0
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,36931.96,1943.79,19,1.0,0.0,100.0,0.0,Greed,60.0
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6352.45,1443682.0,2792.42,517,1.0,45.06769825918762,52.22437137330754,-934.7676599999977,Greed,60.0
2025-02-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,30974.56,837.15,37,1.0,0.0,0.0,0.0,Greed,60.0
2025-02-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,762553.84,25418.46,30,1.0,0.0,100.0,0.0,Greed,60.0
2025-02-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-782.65,51360.13,475.56,108,1.0,25.0,76.85185185185185,-1688.67437600001,Greed,60.0
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-1416.91,120908.25,1328.66,91,1.0,5.4945054945054945,87.91208791208791,-1441.6815010000137,Greed,60.0
2025-02-02,0x083384f897ee0f19899168e3b1bec365f52a9012,76710.0,1858470.0,185847.0,10,1.0,90.0,90.0,-190711.25843,Greed,60.0
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,40000.12,1333.34,30,1.0,0.0,0.0,-19506.934788,Greed,60.0
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,625.51,54119.31,1691.23,32,1.0,50.0,50.0,0.0,Fear,44.0
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-2632.66,1026164.57,12216.24,84,1.0,0.0,100.0,-2632.6586599999864,Fear,44.0
2025-02-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,34795.68,3841996.39,24787.07,155,1.0,48.38709677419355,51.61290322580645,-72.202951,Fear,44.0
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2576.65,195968.57,1921.26,102,1.0,53.92156862745098,31.372549019607842,-41007.15660800005,Fear,44.0
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,4999.95,2499.98,2,1.0,0.0,0.0,0.0,Fear,44.0
2025-02-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11005.99,1128567.17,43406.43,26,1.0,80.76923076923077,19.230769230769234,0.0,Fear,44.0
2025-02-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,10915.21,34151.01,1366.04,25,1.0,100.0,100.0,0.0,Fear,44.0
2025-02-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,349.12,23240.57,1106.69,21,1.0,38.095238095238095,14.285714285714285,0.0,Fear,44.0
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,8330.22,104558.43,1432.31,73,1.0,76.71232876712328,24.65753424657534,-3076.894808000012,Fear,44.0
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,948.6,47082.77,3923.56,12,1.0,91.66666666666666,91.66666666666666,-0.008059999963734299,Fear,44.0
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.69,186250.28,2821.97,66,1.0,93.93939393939394,0.0,-33140.41605300002,Greed,72.0
2025-02-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.98,2826888.64,3804.7,743,1.0,100.0,0.0,0.0,Greed,72.0
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.06,14999.99,2142.86,7,1.0,100.0,100.0,0.0,Greed,72.0
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98,32179.99,2925.45,11,1.0,81.81818181818183,81.81818181818183,0.0,Greed,72.0
2025-02-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,234.5,38102.27,1120.66,34,1.0,26.47058823529412,44.11764705882353,0.0,Greed,72.0
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.84,116943.01,991.04,118,1.0,64.40677966101694,44.91525423728814,-8909.563757999917,Greed,72.0
2025-02-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,444.21,599582.17,37473.89,16,1.0,62.5,62.5,0.0,Greed,72.0
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,93.01,1623.71,405.93,4,1.0,75.0,75.0,-1383.2609870000015,Greed,72.0
2025-02-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,1.1,2371.44,395.24,6,1.0,33.33333333333333,50.0,-0.0574239999987185,Greed,72.0
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,669.38,28989.4,414.13,70,1.0,60.0,38.57142857142858,-1542.2114159999765,Greed,72.0
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,19999.7,19999.7,1,1.0,0.0,100.0,0.0,Greed,72.0
2025-03-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,111918.4,1834.73,61,1.0,0.0,0.0,0.0,Extreme Fear,20.0
2025-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,10040.31,557.79,18,1.0,0.0,100.0,0.0,Extreme Fear,20.0
2025-03-01,0x8477e447846c758f5a675856001ea72298fd9cb5,909.17,44562.55,251.77,177,1.0,18.07909604519774,20.903954802259886,-75.27490000000034,Extreme Fear,20.0
2025-03-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,937.79,51369.17,1975.74,26,1.0,65.38461538461539,34.61538461538461,0.0,Extreme Fear,20.0
2025-03-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,36394.5,6065.75,6,1.0,0.0,0.0,0.0,Extreme Fear,20.0
2025-03-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,846.66,32800.7,321.58,102,1.0,23.52941176470588,50.0,-31.661613999996916,Extreme Fear,20.0
2025-03-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,6217.48,6217.48,1,1.0,0.0,100.0,-9655.676980999997,Extreme Fear,20.0
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,250.58,14983.43,217.15,69,1.0,52.17391304347826,49.275362318840585,-28.868921000001137,Extreme Fear,20.0
2025-03-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3084.29,462922.45,9644.22,48,1.0,60.416666666666664,39.58333333333333,0.0,Extreme Fear,20.0
2025-03-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.68,128667.93,8577.86,15,1.0,40.0,60.0,0.0,Fear,26.0
2025-03-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95,223835.22,3243.99,69,1.0,100.0,100.0,0.0,Fear,26.0
2025-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.29,343928.37,1333.06,258,1.0,34.49612403100775,49.224806201550386,0.0,Fear,26.0
2025-03-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.57,571375.07,1758.08,325,1.0,42.46153846153846,38.76923076923077,-59719.102779000066,Fear,26.0
2025-03-02,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.6,999.91,999.91,1,1.0,100.0,0.0,0.0,Fear,26.0
2025-03-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.61,227057.59,1645.34,138,1.0,48.55072463768116,51.449275362318836,0.0,Fear,26.0
2025-03-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2440.92,115299.86,633.52,182,1.0,40.10989010989011,59.34065934065934,-782.6517170000006,Fear,26.0
2025-03-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.72,42245.02,355.0,119,1.0,80.67226890756302,80.67226890756302,-19506.934788,Fear,26.0
2025-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.68,1032269.1,2940.94,351,1.0,74.92877492877493,28.49002849002849,-662.6733799999929,Fear,26.0
2025-03-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,439.63,93869.36,1251.59,75,1.0,60.0,36.0,-1449.6815010000137,Fear,26.0
2025-03-02,0x083384f897ee0f19899168e3b1bec365f52a9012,101011.69,19794543.66,23593.02,839,1.0,30.512514898688913,41.716328963051254,-139150.34496,Fear,26.0
2025-03-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,18810.28,2351.28,8,1.0,0.0,100.0,0.0,Fear,26.0
2025-03-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2448.05,143853.55,1970.6,73,1.0,65.75342465753424,76.71232876712328,-38526.042985000066,Fear,33.0
2025-03-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,57561.35,1171195.52,8611.73,136,1.0,82.35294117647058,55.14705882352941,-2302.0607099999906,Fear,33.0
2025-03-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,535.41,523107.77,16874.44,31,1.0,45.16129032258064,54.83870967741935,0.0,Fear,33.0
2025-03-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,60.17,41276.27,234.52,176,1.0,8.522727272727272,90.9090909090909,-3.7999998312443495e-05,Fear,33.0
2025-03-03,0x8477e447846c758f5a675856001ea72298fd9cb5,468.35,39158.95,575.87,68,1.0,33.82352941176471,47.05882352941176,-36.251708999989205,Fear,33.0
2025-03-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,4999.95,624.99,8,1.0,0.0,0.0,0.0,Fear,33.0
2025-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-370.25,102889.35,1018.71,101,1.0,60.396039603960396,32.67326732673268,-573.1428339999984,Fear,33.0
2025-03-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1136.27,321169.45,26764.12,12,1.0,50.0,50.0,0.0,Fear,33.0
2025-03-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,199936.29,10522.96,19,1.0,0.0,100.0,0.0,Fear,33.0
2025-03-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,376.02,19510.13,591.22,33,1.0,36.36363636363637,21.21212121212121,-80.19718000000285,Fear,33.0
2025-03-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,494.67,31141.85,536.93,58,1.0,36.206896551724135,82.75862068965517,0.0,Fear,33.0
2025-03-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2480.9,219900.91,1999.1,110,1.0,45.45454545454545,54.54545454545454,-17642.883534,Fear,33.0
2025-03-03,0x083384f897ee0f19899168e3b1bec365f52a9012,533974.66,5365898.24,8371.14,641,1.0,84.24336973478938,84.24336973478938,0.0,Fear,33.0
2025-03-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,17247.43,60552.15,3784.51,16,1.0,62.5,100.0,0.0,Fear,33.0
2025-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,49999.95,5555.55,9,1.0,0.0,100.0,0.0,Extreme Fear,15.0
2025-03-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,3997.21,666.2,6,1.0,0.0,100.0,0.0,Extreme Fear,15.0
2025-03-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.07,680921.11,28371.71,24,1.0,29.166666666666668,50.0,-61364.379107999994,Extreme Fear,15.0
2025-03-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,478472.76,5629.09,85,1.0,0.0,68.23529411764706,0.0,Extreme Fear,15.0
2025-03-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.09,84612.07,7051.01,12,1.0,0.0,100.0,-36325.84915100003,Extreme Fear,15.0
2025-03-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.88,445407.35,1706.54,261,1.0,0.0,73.5632183908046,-10446.09434099996,Extreme Fear,15.0
2025-03-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.21,4382512.84,4677.17,937,1.0,50.80042689434365,46.85165421558165,-2.9703450000379235,Extreme Fear,15.0
2025-03-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.03,18458.77,922.94,20,1.0,25.0,95.0,0.0,Extreme Fear,15.0
2025-03-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0,340220.0,42527.5,8,1.0,12.5,87.5,0.0,Extreme Fear,15.0
2025-03-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,279939.1,31104.34,9,1.0,0.0,100.0,0.0,Extreme Fear,15.0
2025-03-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,999996.66,16666.61,60,1.0,0.0,100.0,0.0,Extreme Fear,15.0
2025-03-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,110787.03,2260.96,49,1.0,0.0,100.0,0.0,Extreme Fear,15.0
2025-03-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.05,8893.3,635.24,14,1.0,14.285714285714285,85.71428571428571,-1327.676256000006,Extreme Fear,15.0
2025-03-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,673491.65,4742.9,142,1.0,0.0,0.0,-1571.2123429999992,Extreme Fear,15.0
2025-03-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.13,19222.63,739.33,26,1.0,73.07692307692307,26.923076923076923,-0.0574239999987185,Extreme Fear,15.0
2025-03-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.51,38532.12,453.32,85,1.0,11.76470588235294,75.29411764705883,-892.016002999997,Extreme Fear,15.0
2025-03-04,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,54768.6,54768.6,1,1.0,0.0,100.0,-21706.962713,Extreme Fear,15.0
2025-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.8,32206.48,1695.08,19,1.0,68.42105263157895,31.57894736842105,0.0,Fear,34.0
2025-04-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.8,1065.47,213.09,5,1.0,100.0,0.0,0.0,Fear,34.0
2025-04-01,0x8477e447846c758f5a675856001ea72298fd9cb5,30.82,9329.65,182.93,51,1.0,3.9215686274509802,3.9215686274509802,0.0,Fear,34.0
2025-04-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1421.73,710.86,2,1.0,0.0,100.0,-21.54374,Fear,34.0
2025-04-01,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,1631349.94,11569.86,141,1.0,0.0,0.0,0.0,Fear,34.0
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,99999.72,7142.84,14,1.0,0.0,100.0,0.0,Fear,34.0
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,73.45,35836.36,628.71,57,1.0,26.31578947368421,35.08771929824561,-81.69248699999298,Fear,34.0
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.67,12691.32,156.68,81,1.0,49.382716049382715,39.50617283950617,-7.696553000001586,Fear,34.0
2025-04-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2128.95,2128.95,1,1.0,0.0,0.0,0.0,Fear,34.0
2025-04-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.62,6044911.98,58124.15,104,1.0,47.11538461538461,52.88461538461539,0.0,Fear,44.0
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.77,335267.63,1351.89,248,1.0,28.62903225806452,39.91935483870967,-54174.71730400005,Fear,44.0
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,68000.0,3777.78,18,1.0,0.0,0.0,0.0,Fear,44.0
2025-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.44,1623702.15,2456.43,661,1.0,36.00605143721634,39.03177004538578,-261.17322899983265,Fear,44.0
2025-04-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.58,893174.02,1221.85,731,1.0,18.87824897400821,78.38577291381668,-113.1225609999965,Fear,44.0
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,30451.71,676.7,45,1.0,0.0,0.0,-5736.219455999999,Fear,44.0
2025-04-02,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,2775.03,462.5,6,1.0,0.0,0.0,0.0,Fear,44.0
2025-04-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,15000.0,15000.0,1,1.0,0.0,0.0,0.0,Fear,44.0
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.51,858959.52,95439.95,9,1.0,100.0,0.0,0.0,Fear,44.0
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.38,13258.83,389.97,34,1.0,47.05882352941176,41.17647058823529,-0.9018999999971129,Fear,44.0
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.5,54703.67,1139.66,48,1.0,35.41666666666667,64.58333333333334,-984.0674550000113,Fear,44.0
2025-04-02,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.27,5616220.88,10576.69,531,1.0,15.630885122410545,20.903954802259886,-99853.030802,Fear,44.0
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.82,121983.85,1605.05,76,1.0,97.36842105263158,2.631578947368421,0.0,Fear,44.0
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4934.67,1464907.5,1496.33,979,1.0,38.50868232890704,49.02962206332993,-48466.66531900002,Fear,25.0
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,172000.0,86000.0,2,1.0,0.0,100.0,0.0,Fear,25.0
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,3730033.45,6625.28,563,1.0,0.0,100.0,0.0,Fear,25.0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,4578.66,2193702.34,17691.15,124,1.0,50.806451612903224,41.12903225806452,0.0,Fear,25.0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,136289.6,1769.99,77,1.0,0.0,100.0,0.0,Fear,25.0
2025-04-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,152639.03,7268.53,21,1.0,0.0,100.0,0.0,Fear,25.0
2025-04-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,14771.07,369.28,40,1.0,0.0,100.0,-3.7999998312443495e-05,Fear,25.0
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,54.27,8942.56,1117.82,8,1.0,12.5,100.0,0.0,Fear,25.0
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,6939.47,14999.91,937.49,16,1.0,81.25,81.25,0.0,Fear,25.0
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8002.94,1526486.58,25872.65,59,1.0,47.45762711864407,37.28813559322034,0.0,Fear,25.0
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,860142.55,5549.31,155,1.0,0.0,100.0,0.0,Fear,25.0
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,444.27,16090.35,502.82,32,1.0,21.875,96.875,-16.22775000000547,Fear,25.0
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,863.96,202453.39,3213.55,63,1.0,47.61904761904761,52.38095238095239,-11638.578090999996,Fear,25.0
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,163.73,46953.82,1091.95,43,1.0,30.23255813953488,97.67441860465115,0.0,Fear,25.0
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-3169.36,114173.17,1756.51,65,1.0,0.0,84.61538461538461,-18370.779142,Fear,25.0
2025-04-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,169132.3,469661.83,3030.08,155,1.0,49.67741935483871,100.0,-9989.084800000011,Fear,25.0
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.62,26109.75,483.51,54,1.0,31.48148148148148,66.66666666666666,0.0,Fear,28.0
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.16,462902.01,1419.94,326,1.0,15.950920245398773,37.423312883435585,-16731.44938300003,Fear,28.0
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.36,719162.66,5448.2,132,1.0,18.181818181818183,18.181818181818183,-80079.21072900001,Fear,28.0
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.87,699197.85,2198.74,318,1.0,67.9245283018868,31.446540880503143,-6.017384000006132,Fear,28.0
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.09,112749.28,1138.88,99,1.0,65.65656565656566,34.34343434343434,0.0,Fear,28.0
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.35,63381.48,932.08,68,1.0,10.294117647058822,17.647058823529413,0.0,Fear,28.0
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,0.0,101691.64,16948.61,6,1.0,0.0,100.0,-61003.307644,Fear,28.0
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.43,424550.64,20216.7,21,1.0,61.904761904761905,38.095238095238095,0.0,Fear,28.0
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,421466.09,8264.04,51,1.0,0.0,100.0,0.0,Fear,28.0
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0,1749.56,874.78,2,1.0,0.0,100.0,-1320.6242219999986,Fear,28.0
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.35,37577.76,626.3,60,1.0,15.0,60.0,0.0,Fear,28.0
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,63727.4,63727.4,1,1.0,0.0,100.0,0.0,Fear,28.0
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.4,673225.18,19800.74,34,1.0,100.0,100.0,-1568.990543,Fear,28.0
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.74,28054.43,280.54,100,1.0,56.00000000000001,33.0,-742.5036580000015,Fear,28.0
2025-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.55,10963.06,332.21,33,1.0,96.96969696969697,0.0,0.0,Neutral,53.0
2025-05-01,0x8477e447846c758f5a675856001ea72298fd9cb5,151.43,10682.29,209.46,51,1.0,17.647058823529413,17.647058823529413,0.0,Neutral,53.0
2025-05-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,456.83,456.83,1,1.0,0.0,100.0,-21.54374,Neutral,53.0
2025-05-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.06,12797.13,1828.16,7,1.0,100.0,0.0,0.0,Neutral,53.0
2025-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,890.33,369118.91,19427.31,19,1.0,21.052631578947366,78.94736842105263,0.0,Neutral,53.0
2025-05-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.59,16718.76,439.97,38,1.0,10.526315789473683,2.631578947368421,-59.44558099999267,Neutral,53.0
2025-05-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.75,8297.09,101.18,82,1.0,53.65853658536586,47.5609756097561,-8.65851599999587,Neutral,53.0
2025-05-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,22909.5,2863.69,8,1.0,0.0,0.0,0.0,Neutral,53.0
2025-05-02,0x8477e447846c758f5a675856001ea72298fd9cb5,554.26,11099.21,554.96,20,1.0,60.0,60.0,0.0,Greed,67.0
2025-05-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.83,51363.41,3668.82,14,1.0,78.57142857142857,78.57142857142857,-52430.90907200007,Greed,67.0
2025-05-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.1,514427.44,2359.76,218,1.0,42.201834862385326,42.201834862385326,0.0,Greed,67.0
2025-05-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.28,1531595.63,4161.94,368,1.0,12.228260869565217,71.46739130434783,-8766.773926000002,Greed,67.0
2025-05-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.3,767744.96,2347.84,327,1.0,38.53211009174312,52.59938837920489,-110.57132100000308,Greed,67.0
2025-05-02,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.91,5582863.31,26585.06,210,1.0,37.142857142857146,37.142857142857146,0.0,Greed,67.0
